"StudentID","Dropout","cohort","cohort.term","State","RegistrationDate","Gender","BirthYear","BirthMonth","Hispanic","AmericanIndian","Asian","Black","NativeHawaiian","White","TwoOrMoreRace","HSDip","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus"
329360,0,"2014-15",1,"NJ",20140603,2,1996,2,1,0,0,0,0,0,0,1,2014,3.83,1,-2,-2,-2,0,0,1,1,0
329361,0,"2014-15",1,"",20140523,2,1990,10,0,0,1,0,0,0,0,1,-1,-1,2,102,77,-1,2,0,0,0,0
329371,0,"2014-15",1,"NJ",20140512,1,1995,9,0,0,0,1,0,0,0,1,2014,2.41,1,-2,-2,-2,0,1,0,0,1
329372,0,"2014-15",1,"NJ",20140617,2,1989,10,0,0,0,0,0,1,0,1,2007,3.4,1,-2,-2,-2,0,1,0,0,1
329381,0,"2015-16",1,"NJ",20150730,1,1994,8,0,0,0,0,0,1,0,1,-1,-1,2,97,73,-1,0,0,0,0,0
329383,1,"2014-15",1,"NJ",20140520,2,1995,11,1,0,0,0,0,0,0,1,2014,3.1,1,-2,-2,-2,0,1,0,0,0
329400,1,"2014-15",1,"NJ",20140616,2,1996,7,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,1
329402,0,"2014-15",1,"NJ",20140502,2,1996,8,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
329414,1,"2014-15",1,"NJ",20140506,1,1996,7,0,0,1,0,0,0,0,1,2014,2.5,1,-2,-2,-2,0,1,1,0,0
329442,0,"2014-15",1,"NJ",20140519,2,1996,6,1,0,0,0,0,0,0,1,-1,3.8,1,-2,-2,-2,0,-1,-1,1,1
329444,1,"2013-14",3,"NJ",20140129,2,1991,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
329447,1,"2014-15",1,"NJ",20140616,1,1996,2,1,0,0,0,0,0,0,-1,-1,-1,1,-2,-2,-2,0,1,1,0,0
329449,1,"2014-15",1,"NJ",20140616,1,1996,6,1,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,1,1,1,1
329454,0,"2014-15",1,"NJ",20140616,1,1996,2,0,0,0,0,0,1,0,1,2014,2.3,1,-2,-2,-2,0,1,1,1,0
329455,1,"2014-15",1,"NJ",20140828,2,1995,7,1,0,0,0,0,0,0,-1,2014,-1,1,-2,-2,-2,0,1,1,0,1
329460,0,"2014-15",3,"NJ",20141021,2,1964,6,0,0,0,1,0,0,0,1,-1,-1,2,89,89,-1,2,0,0,0,0
329462,0,"2015-16",1,"NJ",20150522,2,1975,7,0,0,0,1,0,0,0,1,-1,-1,2,86,78,-1,2,0,0,0,0
329464,1,"2014-15",1,"NJ",20140724,2,1996,7,0,0,0,1,0,0,0,1,-1,3,1,-2,-2,-2,0,1,0,0,1
329466,0,"2015-16",1,"NJ",20150420,2,1989,10,0,0,0,1,0,0,0,1,-1,-1,2,139,96,-1,2,0,0,0,0
329468,0,"2014-15",3,"NJ",20141113,2,1985,9,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,113,79,-1,2,0,0,0,0
329471,0,"2014-15",3,"NJ",20141030,2,1992,6,0,0,0,0,0,1,0,1,-1,-1,2,14,14,-1,2,0,0,0,0
329484,1,"2014-15",1,"NJ",20140605,1,1996,3,1,0,0,0,0,0,0,1,2014,3.3,1,-2,-2,-2,0,1,0,0,1
329494,1,"2015-16",1,"NJ",20150708,2,1977,1,0,0,0,0,0,1,0,1,-1,-1,2,92,76,-1,2,0,0,0,0
329498,0,"2014-15",3,"NJ",20141215,2,1975,2,0,0,0,1,0,0,0,1,-1,-1,2,116.5,86,-1,2,0,0,0,0
329503,0,"2016-17",1,"NJ",20160831,1,1970,1,0,0,0,1,0,0,0,1,-1,-1,2,76,69,-1,2,0,0,0,0
329508,1,"2014-15",1,"NJ",20140508,2,1995,12,0,0,0,1,0,0,0,1,-1,2.5,1,-2,-2,-2,0,1,1,0,0
329510,0,"2014-15",1,"NJ",20140508,2,1996,7,1,0,0,0,0,0,0,1,2014,3.51,1,-2,-2,-2,0,0,1,0,1
329523,1,"2014-15",1,"NJ",20140520,1,1996,8,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
329534,1,"2015-16",1,"NJ",20150714,2,1996,2,1,0,0,0,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,0,0
329552,0,"2014-15",1,"NJ",20140603,2,1996,6,1,0,0,0,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,1,0
329554,1,"2014-15",1,"NJ",20140502,1,1996,5,0,0,0,1,0,0,0,1,2014,3.3,1,-2,-2,-2,0,1,1,0,0
329563,0,"2014-15",1,"NJ",20140610,1,1993,11,0,0,0,0,0,1,0,1,-1,-1,2,49,48,-1,2,0,0,0,0
329567,0,"2014-15",1,"NJ",20140410,1,1993,4,0,0,0,0,0,1,0,1,-1,-1,2,62,65,-1,2,0,0,0,0
329569,0,"2014-15",1,"NJ",20140626,2,1996,2,0,0,0,0,0,1,0,1,2014,2.4,1,-2,-2,-2,0,-1,-1,0,1
329570,1,"2014-15",1,"NJ",20140512,2,1991,3,0,0,0,0,0,1,0,1,-1,-1,2,64,64,-1,2,0,0,0,0
329589,1,"2014-15",1,"NJ",20140714,2,1996,8,-1,-1,-1,-1,-1,-1,-1,1,2014,2.8,1,-2,-2,-2,0,1,1,0,0
329593,0,"2014-15",1,"NJ",20140623,2,1995,10,0,0,0,0,0,1,0,1,2014,2.76,1,-2,-2,-2,0,1,1,0,0
329595,0,"2014-15",1,"NJ",20140618,2,1986,10,1,0,0,0,0,0,0,1,-1,-1,2,54,50,-1,2,0,0,0,0
329602,0,"2014-15",1,"NJ",20140610,2,1977,7,0,0,0,0,0,1,0,1,-1,-1,2,-1,79,-1,0,0,0,0,0
329606,0,"2014-15",1,"NY",20140430,2,1986,3,0,0,0,0,0,1,0,1,-1,-1,2,92,67,-1,0,0,0,0,0
329619,1,"2014-15",1,"NJ",20140730,1,1996,6,1,0,0,0,0,0,0,1,2014,2.53,1,-2,-2,-2,0,1,1,0,0
329621,1,"2014-15",1,"NJ",20140714,1,1996,3,0,0,0,1,0,0,0,1,2014,2.4,1,-2,-2,-2,0,1,1,1,0
329628,1,"2014-15",1,"NJ",20140611,2,1992,8,1,0,0,0,0,0,0,1,-1,-1,2,67,31,-1,0,0,0,0,0
329637,0,"2014-15",1,"NJ",20140827,2,1985,9,1,0,0,0,0,0,0,1,-1,-1,2,101.5,69,-1,2,0,0,0,0
329638,0,"2014-15",1,"NJ",20140811,2,1979,10,1,0,0,0,0,0,0,1,-1,-1,2,-1,72,-1,2,0,0,0,0
329645,1,"2014-15",1,"NJ",20140617,2,1996,9,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,1
329651,1,"2014-15",1,"NJ",20140616,1,1994,8,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,0,0,0
329654,1,"2014-15",1,"NJ",20140819,1,1995,9,0,0,0,1,0,0,0,1,2014,2.6,1,-2,-2,-2,0,1,0,0,1
329656,1,"2014-15",1,"NJ",20140522,2,1996,9,0,0,1,0,0,0,0,1,2014,2.22,1,-2,-2,-2,0,1,0,0,1
329665,0,"2014-15",1,"NJ",20140602,1,1996,4,1,0,0,0,0,0,0,1,2014,2.85,1,-2,-2,-2,0,1,1,0,0
329673,1,"2014-15",1,"NJ",20140617,2,1996,3,0,0,0,1,0,0,0,1,2014,3.2,1,-2,-2,-2,0,1,1,0,0
329674,1,"2014-15",1,"NJ",20140616,2,1994,7,0,0,0,1,0,0,0,1,2014,2.5,1,-2,-2,-2,0,1,1,0,1
329675,0,"2014-15",1,"NJ",20140527,1,1995,12,1,0,0,0,0,0,0,1,2014,3,1,-2,-2,-2,0,1,1,0,1
329678,0,"2014-15",1,"NJ",20140616,2,1996,7,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
329684,1,"2014-15",1,"NJ",20140616,1,1995,8,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,1,1
329696,0,"2014-15",1,"NJ",20140508,2,1980,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,84,66,-1,2,0,0,0,0
329702,1,"2014-15",1,"NJ",20140430,2,1972,10,0,0,0,1,0,0,0,1,-1,-1,2,120,66,-1,0,0,0,0,0
329707,0,"2014-15",1,"NJ",20140521,2,1996,8,0,0,0,1,0,0,0,1,-1,-1,1,-2,-2,-2,0,1,1,0,0
329708,0,"2014-15",1,"NJ",20140616,2,1994,1,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
329720,0,"2014-15",1,"NJ",20140522,2,1990,6,1,0,0,0,0,0,0,1,-1,-1,2,129,78,-1,0,0,0,0,0
329723,0,"2014-15",1,"NJ",20140610,1,1996,7,1,0,0,0,0,0,0,1,2014,2.9,1,-2,-2,-2,0,1,1,0,0
329724,0,"2014-15",1,"NJ",20140617,2,1996,7,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,1
329725,0,"2014-15",1,"NJ",20140527,1,1995,10,1,0,0,0,0,0,0,1,2014,3.4,1,-2,-2,-2,0,0,1,1,1
329732,0,"2014-15",1,"NJ",20140507,1,1992,3,1,0,0,0,0,0,0,1,-1,-1,2,82,66,-1,2,0,0,0,0
329733,0,"2014-15",1,"NJ",20140506,1,1995,12,0,0,0,0,0,1,0,1,-1,3.2,1,-2,-2,-2,0,1,1,0,0
329734,1,"2014-15",1,"NJ",20140611,2,1996,4,1,0,0,0,0,0,0,1,2014,3.02,1,-2,-2,-2,0,1,1,0,0
329737,0,"2014-15",1,"NJ",20140714,2,1996,8,1,0,0,0,0,0,0,1,2014,2.3,1,-2,-2,-2,0,1,1,0,0
329739,1,"2015-16",1,"NJ",20150810,2,1991,5,1,0,0,0,0,0,0,1,-1,-1,2,78,66,-1,2,0,0,0,0
329744,1,"2014-15",1,"NJ",20140724,2,1996,3,0,0,1,0,0,0,0,1,2014,3.4,1,-2,-2,-2,0,1,0,0,1
329749,0,"2014-15",1,"NJ",20140411,1,1992,11,0,0,0,0,0,1,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
329750,0,"2014-15",3,"NJ",20140116,1,1994,12,1,0,0,0,0,0,0,1,2014,2,1,-2,-2,-2,0,1,1,1,1
329752,1,"2014-15",1,"NJ",20140829,2,1996,8,0,0,0,1,0,0,0,1,2014,3.08,1,-2,-2,-2,0,1,0,0,1
329761,1,"2014-15",1,"NJ",20140519,1,1995,5,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
329766,1,"2014-15",1,"NJ",20140514,2,1992,12,0,0,0,0,0,1,0,1,-1,-1,2,85,62,-1,2,0,0,0,0
329783,1,"2014-15",1,"NJ",20140522,1,1974,10,0,0,0,0,0,1,0,1,-1,-1,2,-1,79,-1,2,0,0,0,0
329789,1,"2014-15",1,"TX",20140528,2,1994,8,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,1
329790,1,"2014-15",1,"NJ",20140904,1,1996,2,0,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,1,1,0,0
329793,1,"2014-15",1,"NJ",20140826,2,1981,1,1,0,0,0,0,0,0,1,-1,-1,2,-1,96,-1,0,0,0,0,1
329799,0,"2014-15",1,"NJ",20140715,2,1974,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,-1,96,-1,0,0,0,0,0
329800,1,"2014-15",1,"NJ",20140516,2,1982,2,1,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,0,0,0,0,0
329801,0,"2014-15",1,"NJ",20140522,1,1993,6,0,0,0,0,0,0,0,1,-1,-1,2,67,66,-1,0,0,0,1,0
329822,0,"2014-15",1,"NJ",20140430,2,1995,12,1,0,0,0,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,0,0
329824,0,"2015-16",1,"NJ",20150714,2,1991,6,1,0,0,0,0,0,0,1,2009,1.53,1,-2,-2,-2,0,1,0,0,0
329833,1,"2014-15",1,"NJ",20140430,2,1996,3,0,0,1,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,0,0,0,1
329836,0,"2014-15",1,"NJ",20140430,2,1996,1,0,0,0,0,0,1,0,1,2014,3.28,1,-2,-2,-2,0,1,1,0,0
329838,0,"2014-15",1,"NJ",20140411,2,1977,3,1,0,0,0,0,0,0,1,-1,3.4,1,-2,-2,-2,0,1,0,1,0
329842,0,"2014-15",1,"NJ",20140617,2,1990,9,0,0,0,0,0,0,0,1,-1,-1,2,17,17,-1,2,0,0,0,0
329846,0,"2014-15",3,"NJ",20141026,1,1967,7,0,0,0,1,0,0,0,1,-1,-1,2,-1,96,-1,3,0,0,0,0
329851,0,"2014-15",1,"NJ",20140506,2,1996,6,0,0,0,0,0,1,0,1,2014,3.3,1,-2,-2,-2,0,1,1,0,0
329867,0,"2014-15",1,"NJ",20140623,1,1995,12,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,1,1
329869,0,"2015-16",1,"NY",20150615,1,1982,5,0,0,1,0,0,0,0,1,-1,-1,2,136.5,96,-1,0,0,0,0,0
329880,1,"2014-15",1,"NJ",20140616,2,1996,1,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,1
329890,0,"2014-15",1,"NJ",20140513,2,1996,6,0,0,0,1,0,0,0,1,2014,2.4,1,-2,-2,-2,0,1,1,0,1
329908,1,"2014-15",1,"NJ",20140827,1,1995,5,1,0,0,0,0,0,0,1,-1,3.48,1,-2,-2,-2,0,1,1,0,0
329912,0,"2015-16",1,"NJ",20150316,1,1996,10,0,0,0,0,0,1,0,1,2015,3.11,1,-2,-2,-2,0,1,0,0,1
329934,0,"2014-15",1,"NJ",20140417,2,1993,9,0,0,0,1,0,0,0,1,-1,-1,2,73.5,60,-1,0,0,0,0,0
329937,0,"2014-15",1,"NJ",20140717,2,1993,11,0,0,0,0,0,1,0,1,-1,-1,2,61.5,53.5,-1,0,0,0,0,1
329938,1,"2014-15",1,"NJ",20140819,2,1986,7,1,0,0,0,0,0,0,1,-1,-1,2,136.5,96,-1,3,0,0,0,0
329941,1,"2014-15",1,"NY",20140501,2,1985,2,0,0,0,1,0,0,0,1,-1,-1,2,44,26.5,-1,0,0,0,0,0
329943,0,"2014-15",1,"NJ",20140408,1,1988,11,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,126,96,-1,0,0,0,0,0
329960,1,"2014-15",3,"NJ",20140114,2,1982,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,113,70,-1,0,0,0,0,0
329964,1,"2014-15",3,"NJ",20141030,1,1965,2,0,0,0,1,0,0,0,1,-1,-1,2,-1,96,-1,0,0,0,1,0
329965,0,"2014-15",1,"NJ",20140710,2,1994,6,0,0,0,0,0,1,0,1,-1,-1,2,67,58,-1,0,0,0,0,0
329967,0,"2014-15",1,"NJ",20140408,2,1985,8,0,0,0,1,0,0,0,1,-1,-1,2,64,53,-1,0,0,0,0,0
329975,0,"2014-15",1,"NJ",20140714,1,1995,8,0,0,0,0,0,1,0,1,-1,-1,2,28,28,-1,0,0,0,0,0
329977,1,"2014-15",1,"NJ",20140612,2,1983,5,0,0,0,1,0,0,0,1,-1,-1,2,-1,46,-1,0,0,0,0,0
329979,0,"2014-15",1,"NJ",20140516,1,1994,8,0,0,0,0,0,1,0,1,-1,-1,2,61,61,-1,2,0,0,0,0
329981,0,"2014-15",3,"NJ",20141210,2,1990,6,0,0,0,1,0,0,0,1,-1,-1,2,62,53,-1,0,0,0,0,0
329991,0,"2014-15",3,"NJ",20141114,2,1996,6,0,0,0,1,0,0,0,1,2010,2.87,1,-2,-2,-2,0,1,1,0,0
329995,0,"2014-15",1,"NJ",20140516,2,1996,10,1,0,0,0,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,0,0
329997,1,"2014-15",1,"NJ",20140612,2,1995,7,0,0,0,1,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,0,0
329999,1,"2014-15",1,"NJ",20140506,1,1993,12,0,0,0,0,0,1,0,1,-1,-1,2,67,66,-1,2,0,0,0,0
330000,1,"2014-15",1,"NJ",20140716,2,1996,1,0,0,0,0,0,1,0,1,-1,2.6,1,-2,-2,-2,0,1,1,0,0
330006,0,"2015-16",1,"NJ",20150807,1,1990,3,0,0,0,1,0,0,0,1,-1,2,1,-2,-2,-2,0,0,0,1,1
330007,1,"2014-15",1,"NJ",20140602,1,1987,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,58,58,-1,2,0,0,0,0
330008,1,"2014-15",1,"NJ",20140505,2,1991,9,0,0,0,0,0,0,1,1,2009,3.2,1,-2,-2,-2,0,0,0,1,1
330015,1,"2015-16",1,"NJ",20150806,2,1994,12,0,0,0,0,0,0,0,1,-1,2,1,-2,-2,-2,0,1,1,0,1
330020,0,"2014-15",1,"NJ",20140604,2,1995,2,1,0,0,0,0,0,0,1,-1,-1,2,14.5,13,-1,0,1,1,0,0
330021,0,"2014-15",1,"NJ",20140616,1,1994,9,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,1
330027,0,"2014-15",1,"NJ",20140616,2,1995,4,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
330035,0,"2014-15",3,"NJ",20141026,2,1991,12,0,0,1,0,0,0,0,1,-1,-1,2,129,79,-1,0,0,0,0,0
330036,0,"2014-15",1,"NJ",20140604,2,1991,9,0,0,0,0,0,1,0,1,-1,-1,2,58,57,-1,0,0,0,0,0
330038,0,"2015-16",1,"NJ",20150617,2,1971,8,1,0,0,0,0,0,0,1,-1,-1,2,77,60,-1,0,0,0,0,0
330044,0,"2014-15",3,"NJ",20141021,2,1984,10,1,0,0,0,0,0,0,1,-1,-1,2,60,42,-1,2,0,0,0,0
330047,0,"2014-15",1,"NJ",20140618,1,1996,8,1,0,0,0,0,0,0,1,2014,-1,1,-2,-2,-2,0,0,0,0,1
330048,1,"2014-15",1,"NJ",20140617,2,1981,10,1,0,0,0,0,0,0,1,-1,-1,2,0,0,-1,2,0,0,0,0
330050,1,"2014-15",1,"NJ",20140501,2,1995,9,-1,-1,-1,-1,-1,-1,-1,1,2014,2.5,1,-2,-2,-2,0,1,1,1,1
330053,1,"2014-15",1,"NJ",20140624,2,1996,7,1,0,0,0,0,0,0,1,2014,2.78,1,-2,-2,-2,0,1,1,0,0
330056,0,"2014-15",3,"NJ",20141021,2,1996,12,1,0,0,0,0,0,0,1,-1,2.58,1,-2,-2,-2,0,1,1,0,0
330068,1,"2014-15",1,"NJ",20140609,1,1996,5,1,0,0,0,0,0,0,1,2014,2.7,1,-2,-2,-2,0,1,1,0,0
330069,1,"2014-15",1,"NJ",20140520,1,1995,11,1,0,0,0,0,0,0,1,2014,2.7,1,-2,-2,-2,0,1,0,0,1
330071,0,"2014-15",1,"NJ",20140707,1,1996,7,0,0,0,0,0,0,0,1,2014,3.3,1,-2,-2,-2,0,1,1,0,0
330073,1,"2014-15",1,"NJ",20140408,2,1989,9,0,0,0,1,0,0,0,1,-1,-1,2,73,66,-1,2,0,0,0,0
330078,1,"2014-15",3,"NJ",20140123,2,1995,9,1,0,0,0,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,0,1
330093,0,"2014-15",1,"NJ",20140617,2,1996,1,0,0,0,0,0,1,0,1,-1,3.2,1,-2,-2,-2,0,1,0,0,1
330097,0,"2015-16",1,"NJ",20150701,2,1978,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,89,75,-1,2,0,0,0,0
330098,0,"2014-15",1,"NJ",20140521,2,1995,5,1,0,0,0,0,0,0,1,2014,3.4,1,-2,-2,-2,0,1,0,0,0
330110,1,"2014-15",1,"NJ",20140603,1,1991,1,0,0,0,0,0,0,0,1,-1,-1,2,57,53,-1,2,0,0,0,0
330115,0,"2014-15",1,"NJ",20140429,2,1983,8,0,0,0,0,0,1,0,1,-1,-1,2,63.5,63.5,-1,0,1,0,0,0
330124,0,"2014-15",1,"NJ",20140408,2,1982,9,0,0,0,0,0,1,0,1,-1,-1,2,83,66,-1,2,0,0,0,0
330136,1,"2014-15",3,"NJ",20141113,1,1991,2,0,0,0,0,0,1,0,1,-1,2.76,1,-2,-2,-2,0,-1,-1,0,0
330140,1,"2014-15",1,"NJ",20140428,2,1977,4,0,0,0,0,0,1,0,1,-1,-1,2,25,25,-1,0,0,0,0,0
330141,1,"2014-15",1,"NJ",20140611,1,1995,12,0,0,0,1,0,0,0,1,2014,2.9,1,-2,-2,-2,0,1,1,0,0
330142,0,"2014-15",1,"NJ",20140513,1,1996,5,1,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,0,0,1,1
330160,0,"2014-15",1,"NJ",20140520,2,1993,9,0,0,0,1,0,0,0,1,-1,-1,2,75,71,-1,0,0,0,1,0
330165,0,"2014-15",1,"NJ",20140506,2,1994,7,0,0,0,0,0,1,0,1,-1,-1,2,60,60,-1,2,0,0,0,0
330166,1,"2014-15",1,"NJ",20140626,2,1995,7,1,0,0,0,0,0,0,1,2013,2.75,1,-2,-2,-2,0,1,1,0,0
330169,0,"2014-15",1,"NJ",20140520,2,1994,12,1,0,0,0,0,0,0,1,-1,3.5,1,-2,-2,-2,0,1,1,0,0
330170,0,"2014-15",3,"NJ",20141023,2,1996,12,1,0,0,0,0,0,0,1,2014,3.2,1,-2,-2,-2,0,1,1,0,0
330186,0,"2014-15",1,"NJ",20140708,2,1996,8,1,0,0,0,0,0,0,1,2014,2.8,1,-2,-2,-2,0,1,1,0,0
330190,0,"2015-16",1,"NJ",20150421,2,1995,12,0,0,0,1,0,0,0,1,-1,-1,2,28.5,22.5,-1,0,0,0,1,0
330204,1,"2014-15",1,"NJ",20140408,1,1988,2,0,0,0,1,0,0,0,1,-1,-1,2,106,69,-1,0,0,0,0,0
330205,1,"2014-15",1,"NJ",20140625,2,1996,2,1,0,0,0,0,0,0,1,2014,2.6,1,-2,-2,-2,0,1,1,0,1
330211,1,"2014-15",1,"NJ",20140623,1,1977,10,0,0,0,1,0,0,0,1,-1,-1,2,112.5,79,-1,2,0,0,0,0
330217,1,"2014-15",1,"NJ",20140715,2,1996,3,0,0,0,0,0,1,0,1,-1,2.7,1,-2,-2,-2,0,1,0,0,1
330219,1,"2014-15",3,"NJ",20150105,2,1984,12,0,0,0,1,0,0,0,1,-1,-1,2,83,49,-1,2,0,0,0,0
330221,0,"2014-15",1,"NJ",20140616,1,1995,11,1,0,0,0,0,0,0,1,2014,2.91,1,-2,-2,-2,0,1,1,0,0
330231,1,"2014-15",1,"NJ",20140721,1,1996,1,-1,-1,-1,-1,-1,-1,-1,1,2014,-1,1,-2,-2,-2,0,1,1,0,0
330235,1,"2014-15",1,"NJ",20140521,1,1984,1,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
330236,1,"2014-15",1,"NJ",20140409,2,1991,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,79,66,-1,2,0,0,0,0
330237,0,"2014-15",1,"NJ",20140514,2,1993,5,0,0,1,0,0,0,0,1,-1,-1,2,83,66,-1,2,0,0,0,0
330239,0,"2014-15",1,"NJ",20140422,2,1993,10,0,0,0,0,0,0,0,1,-1,-1,2,70,66,-1,0,0,0,0,0
330241,0,"2014-15",1,"NJ",20140707,1,1987,12,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,0,0,-1,0,0,0,0,0
330242,1,"2014-15",1,"NJ",20140416,2,1985,7,0,0,0,0,0,1,0,1,-1,-1,2,-1,96,-1,2,0,0,0,0
330243,1,"2014-15",1,"NJ",20140603,2,1993,4,0,0,0,0,0,0,0,1,-1,-1,2,61,61,-1,2,0,0,0,0
330247,0,"2014-15",1,"NJ",20140501,2,1996,1,0,1,0,0,0,0,0,1,2014,2.63,1,-2,-2,-2,0,1,1,0,0
330249,0,"2014-15",3,"NJ",20140122,2,1995,12,0,0,1,0,0,0,0,1,2014,2.9,1,-2,-2,-2,0,0,1,0,0
330261,0,"2014-15",1,"NJ",20140507,1,1990,4,1,0,0,0,0,0,0,1,-1,-1,2,53,53,-1,0,0,0,0,0
330263,0,"2016-17",1,"NJ",20160517,2,1996,8,1,0,0,0,0,0,0,1,-1,-1,2,41,44,-1,0,0,0,0,0
330264,0,"2014-15",1,"NJ",20140513,2,1982,5,0,0,0,0,0,1,0,1,-1,-1,2,142.5,96,-1,0,0,0,0,0
330269,1,"2014-15",1,"NJ",20140509,1,1991,12,0,0,0,0,0,1,0,1,-1,-1,2,27,26,-1,0,1,1,0,0
330278,1,"2014-15",1,"NJ",20140630,1,1993,3,0,0,0,1,0,0,0,1,-1,-1,2,109,59,-1,2,0,0,0,0
330283,0,"2014-15",1,"NJ",20140522,2,1988,10,0,0,0,1,0,0,0,1,-1,-1,2,72.5,66,-1,2,0,0,1,0
330292,0,"2014-15",3,"NJ",20150109,2,1989,4,1,0,0,0,0,0,0,1,-1,-1,2,96,75,-1,2,0,0,0,0
330297,0,"2015-16",1,"NJ",20150713,2,1990,12,0,0,0,0,0,1,0,1,-1,-1,2,94,66,-1,2,0,0,0,0
330298,1,"2014-15",1,"NJ",20140707,2,1995,12,0,0,0,1,0,0,0,1,2014,3.3,1,-2,-2,-2,0,1,1,0,0
330301,0,"2014-15",1,"NJ",20140611,2,1996,5,1,0,0,0,0,0,0,1,2014,3.5,1,-2,-2,-2,0,1,1,0,1
330319,0,"2014-15",1,"NJ",20140619,1,1995,7,1,0,0,0,0,0,0,1,2014,2.82,1,-2,-2,-2,0,1,1,0,1
330321,1,"2014-15",1,"NJ",20140521,1,1995,10,0,0,0,0,0,1,0,1,2014,2.88,1,-2,-2,-2,0,1,1,0,0
330322,0,"2014-15",1,"NJ",20140705,1,1994,8,1,0,0,0,0,0,0,1,-1,-1,2,69,69,-1,0,0,0,0,0
330325,0,"2014-15",1,"NJ",20140512,2,1968,8,1,0,0,0,0,0,0,1,-1,-1,2,127.5,66,-1,0,0,0,0,0
330333,1,"2014-15",1,"NJ",20140630,2,1992,10,0,0,0,0,0,0,0,1,-1,-1,2,67,64,-1,2,0,0,0,0
330340,1,"2014-15",1,"NJ",20140512,1,1988,12,0,0,1,0,0,0,0,1,-1,-1,2,-1,96,-1,3,0,0,0,0
330341,1,"2014-15",1,"NJ",20140609,2,1989,8,0,0,0,0,0,1,0,1,-1,-1,2,74,65,-1,2,0,0,1,0
330345,0,"2014-15",1,"NJ",20140612,1,1974,4,0,0,1,0,0,0,0,1,-1,-1,2,-1,79,-1,0,0,0,0,0
330348,1,"2014-15",1,"NJ",20140428,2,1980,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,128,66,-1,0,0,0,0,0
330354,0,"2014-15",3,"NJ",20150105,1,1993,9,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,73,61,-1,2,0,0,0,0
330357,1,"2014-15",1,"NJ",20140611,2,1996,4,1,0,0,0,0,0,0,1,2014,3.02,1,-2,-2,-2,0,1,1,0,1
330363,1,"2014-15",1,"NJ",20140602,2,1996,4,0,0,0,1,0,0,0,1,2014,-1,1,-2,-2,-2,0,1,0,0,1
330366,0,"2014-15",1,"NJ",20140617,1,1995,11,0,0,0,1,0,0,0,1,-1,-1,1,-2,-2,-2,0,0,1,1,0
330368,0,"2014-15",1,"NJ",20140609,2,1996,6,0,0,0,1,0,0,0,1,-1,-1,1,-2,-2,-2,0,1,1,0,0
